indice	peso
0;0
1;1
2;3
3;-3
4;-1
5;-1
6;1
7;3
8;-9
9;1
10;5
11;-5
12;5
13;-5
14;-3
15;1
16;-1
17;-7
18;-1
19;-7
20;5
21;-5
22;-3
23;-1
24;-3
25;-3
26;-1
27;-3
28;-5
29;5
30;7
31;3
32;3
33;3
34;-1
35;-1
36;3
37;-3
38;-1
39;-1
40;-3
41;1
42;-5
43;3
44;-1
45;-3
46;-1
47;-3
48;-1
49;11
50;3
51;-3
52;3
53;1
54;1
55;5
56;1
57;3
58;3
59;-1
60;-1
61;1
62;-1
63;3
64;-5
65;-3
66;-7
67;-5
68;-7
69;3
70;-1
71;-5
72;-3
73;7
74;-3
75;-5
76;7
77;-5
78;1
79;1
80;-5
81;5
82;-5
83;11
84;-1
85;-5
86;-1
87;-3
88;5
89;-3
90;1
91;-1
92;-3
93;1
94;-11
95;-5
96;-1
97;1
98;-1
99;3
100;3
101;-7
102;11
103;-5
104;3
105;1
106;-1
107;-1
108;7
109;-1
110;1
111;1
112;-1
113;3
114;-1
115;-7
116;3
117;-1
118;1
119;-3
120;1
121;1
122;-5
123;5
124;-3
125;1
126;-1
127;7
128;9
129;-3
130;1
131;3
132;3
133;5
134;-1
135;5
136;1
137;-5
138;-1
139;-5
140;-5
141;1
142;-13
143;-3
144;5
145;1
146;-1
147;3
148;5
149;5
150;5
151;3
152;3
153;7
154;1
155;9
156;-5
157;1
158;-3
159;3
160;-1
161;-1
162;3
163;1
164;-7
165;-3
166;-5
167;-5
168;5
169;1
170;-1
171;1
172;1
173;5
174;-1
175;9
176;-3
177;1
178;1
179;3
180;1
181;1
182;7
183;3
184;3
185;7
186;7
187;-3
188;-1
189;-5
190;1
191;3
192;5
193;-3
194;5
195;1
196;5
197;9
198;7
199;-1
200;1
201;-3
202;-3
203;-5
204;-7
205;-5
206;3
207;-3
208;1
209;-1
210;7
211;3
212;1
213;1
214;13
215;3
216;-5
217;-3
218;-3
219;1
220;-5
221;-1
222;1
223;-5
224;7
225;3
226;-9
227;3
228;-7
229;-3
230;5
231;1
232;5
233;9
234;1
235;1
236;1
237;3
238;3
239;-7
240;5
241;-5
242;7
243;5
244;9
245;-5
246;5
247;5
248;3
249;-3
250;3
251;-1
252;-5
253;1
254;-3
255;3
256;1
257;1
258;1
259;-3
260;3
261;7
262;-3
263;3
264;1
265;-5
266;5
267;1
268;-9
269;-3
270;7
271;1
272;-3
273;1
274;1
275;3
276;-5
277;-1
278;-1
279;-5
280;9
281;-1
282;-5
283;1
284;-5
285;1
286;1
287;-3
288;-5
289;-1
290;5
291;5
292;-5
293;-3
294;7
295;5
296;3
297;-13
298;-1
299;-5
300;-7
301;-3
302;-5
303;3
304;3
305;-3
306;-1
307;-1
308;-3
309;7
310;9
311;1
312;-3
313;1
314;5
315;-3
316;-3
317;-5
318;-1
319;3
320;-7
321;-5
322;7
323;7
324;-1
325;-5
326;-1
327;-3
328;-7
329;7
330;-5
331;-1
332;9
333;-5
334;1
335;-9
336;5
337;5
338;-1
339;3
340;11
341;1
342;-7
343;-7
344;-9
345;7
346;3
347;5
348;1
349;3
350;-7
351;-1
352;-1
353;-3
354;1
355;11
356;-3
357;-1
358;-5
359;5
360;3
361;-3
362;-1
363;1
364;9
365;7
366;7
367;-9
368;3
369;5
370;-3
371;1
372;1
373;1
374;-5
375;-7
376;-1
377;1
378;-7
379;-1
380;3
381;5
382;-3
383;1
384;1
385;-3
386;1
387;-5
388;3
389;-5
390;1
391;-5
392;-7
393;-3
394;-1
395;-1
396;-1
397;1
398;1
399;1
400;-9
401;-5
402;1
403;5
404;-13
405;-3
406;-1
407;7
408;3
409;-7
410;3
411;-1
412;11
413;-1
414;-9
415;9
416;1
417;-3
418;-7
419;-1
420;3
421;-1
422;-1
423;-5
424;-1
425;-9
426;1
427;7
428;3
429;1
430;5
431;3
432;1
433;-1
434;-5
435;-1
436;1
437;-3
438;-11
439;3
440;1
441;-1
442;-1
443;-5
444;-5
445;-9
446;-3
447;1
448;-1
449;-1
450;-1
451;-1
452;-5
453;-1
454;-1
455;-3
456;1
457;-5
458;1
459;-5
460;7
461;-3
462;1
463;3
464;-1
465;-3
466;3
467;-1
468;3
469;1
470;-1
471;3
472;-3
473;-5
474;-1
475;1
476;-1
477;-1
478;-3
479;-1
480;5
481;-5
482;1
483;7
484;5
485;-5
486;-7
487;3
488;1
489;1
490;-1
491;-7
492;-1
493;9
494;-1
495;7
496;3
497;3
498;-1
499;1
500;-3
501;-3
502;1
503;3
504;-7
505;-5
506;-3
507;5
508;-5
509;-1
510;7
511;-9
512;5
513;-3
514;3
515;-1
516;-3
517;-3
518;7
519;1
520;-3
521;-7
522;-11
523;3
524;-1
525;-3
526;-3
527;-1
528;5
529;11
530;3
531;-1
532;1
533;1
534;-3
535;-3
536;5
537;-1
538;-7
539;-1
540;-3
541;1
542;-7
543;3
544;-9
545;3
546;-1
547;3
548;1
549;3
550;-1
551;3
552;-1
553;7
554;3
555;3
556;-9
557;-1
558;-1
559;-1
560;-5
561;-1
562;-3
563;-3
564;5
565;-1
566;7
567;5
568;-3
569;3
570;-3
571;1
572;5
573;-1
574;3
575;-7
576;1
577;-3
578;7
579;-1
580;5
581;1
582;7
583;7
584;1
585;5
586;-11
587;3
588;7
589;-5
590;5
591;7
592;5
593;5
594;-3
595;-3
596;3
597;-3
598;3
599;-1
600;-1
601;7
602;-1
603;3
604;1
605;1
606;1
607;-1
608;1
609;1
610;3
611;-1
612;3
613;-5
614;1
615;5
616;5
617;5
618;1
619;-1
620;5
621;3
622;-11
623;-1
624;-1
625;1
626;0
627;5
628;-1
629;-3
630;-3
631;-1
632;-3
633;1
634;-1
635;-1
636;5
637;-5
638;5
639;3
640;3
641;9
642;-1
643;1
644;7
645;-5
646;1
647;-9
648;1
649;11
650;-5
651;1
652;-1
653;-7
654;-5
655;1
656;1
657;-7
658;-7
659;1
660;9
661;-3
662;-1
663;1
664;-3
665;-5
666;-1
667;9
668;-3
669;1
670;11
671;1
672;7
673;1
674;1
675;-3
676;3
677;-3
678;-1
679;-9
680;-1
681;-1
682;-3
683;-7
684;1
685;-3
686;-1
687;-3
688;-3
689;-7
690;7
691;3
692;1
693;-1
694;-7
695;1
696;5
697;3
698;5
699;-1
700;5
701;1
702;1
703;-9
704;7
705;-3
706;-5
707;-3
708;5
709;1
710;-3
711;1
712;3
713;-1
714;-1
715;-1
716;-7
717;-1
718;-1
719;-1
720;-3
721;1
722;3
723;-7
724;-3
725;1
726;3
727;5
728;-3
729;-3
730;-5
731;1
732;-3
733;-3
734;1
735;3
736;-1
737;5
738;1
739;1
740;-5
741;-3
742;-3
743;-1
744;3
745;3
746;3
747;5
748;3
749;-1
750;3
751;-7
752;5
753;7
754;-1
755;-5
756;-3
757;-3
758;-1
759;5
760;-1
761;3
762;5
763;-3
764;5
765;1
766;3
767;1
768;-1
769;3
770;-1
771;-3
772;5
773;-1
774;3
775;-1
776;-3
777;1
778;5
779;-5
780;-1
781;5
782;-1
783;-1
784;-3
785;5
786;1
787;9
788;3
789;7
790;-5
791;-7
792;1
793;3
794;-1
795;5
796;-1
797;3
798;-1
799;9
800;-1
801;-5
802;7
803;-1
804;1
805;3
806;3
807;1
808;9
809;-3
810;-7
811;-3
812;7
813;-3
814;1
815;7
816;-3
817;3
818;-1
819;-1
820;-1
821;-1
822;-5
823;5
824;13
825;3
826;-5
827;3
828;5
829;3
830;5
831;5
832;-1
833;-5
834;1
835;-3
836;-3
837;-5
838;11
839;-1
840;5
841;5
842;-1
843;-5
844;-5
845;-7
846;-3
847;-1
848;-3
849;-7
850;5
851;1
852;-7
853;-1
854;-1
855;7
856;3
857;3
858;3
859;-1
860;-1
861;-1
862;5
863;-3
864;3
865;7
866;5
867;5
868;-5
869;3
870;13
871;-5
872;3
873;-7
874;-9
875;9
876;-7
877;-3
878;-9
879;-9
880;1
881;11
882;-1
883;-9
884;-1
885;1
886;-11
887;3
888;9
889;-1
890;-3
891;-1
892;-1
893;1
894;3
895;1
896;-1
897;-1
898;-1
899;-1
900;1
901;5
902;-3
903;5
904;1
905;-5
906;1
907;-3
908;-9
909;9
910;3
911;3
912;-1
913;9
914;1
915;3
916;-1
917;1
918;3
919;5
920;-5
921;9
922;-3
923;5
924;1
925;3
926;-1
927;1
928;5
929;5
930;-9
931;-3
932;-3
933;-1
934;-3
935;3
936;3
937;-1
938;-1
939;-5
940;-1
941;-5
942;-11
943;-11
944;-3
945;-1
946;-3
947;-7
948;-3
949;-3
950;1
951;5
952;-5
953;-5
954;1
