indice	peso
0;0
1;-3
2;-1
3;5
4;-1
5;-1
6;1
7;5
8;3
9;7
10;1
11;3
12;1
13;1
14;1
15;9
16;-3
17;1
18;3
19;3
20;1
21;3
22;-1
23;-9
24;3
25;5
26;-1
27;3
28;-7
29;3
30;-3
31;5
32;3
33;3
34;9
35;5
36;5
37;-1
38;-7
39;-13
40;-3
41;-5
42;7
43;9
44;-5
45;-1
46;1
47;5
48;3
49;7
50;-3
51;5
52;1
53;5
54;-1
55;-5
56;-3
57;-3
58;3
59;-3
60;-1
61;3
62;-3
63;9
64;3
65;1
66;1
67;1
68;1
69;-1
70;7
71;1
72;1
73;-7
74;3
75;11
76;1
77;-3
78;-1
79;7
80;-1
81;3
82;-3
83;-3
84;-7
85;1
86;-9
87;-3
88;7
89;1
90;5
91;3
92;-5
93;-1
94;-9
95;3
96;-3
97;3
98;3
99;-3
100;1
101;-1
102;-3
103;-3
104;-7
105;-1
106;1
107;-7
108;3
109;1
110;-1
111;-5
112;-3
113;-3
114;7
115;-1
116;-3
117;3
118;11
119;-3
120;5
121;-7
122;1
123;1
124;-7
125;3
126;-3
127;5
128;3
129;-9
130;-3
131;-1
132;-1
133;-5
134;-1
135;-1
136;-3
137;-1
138;5
139;-3
140;3
141;-1
142;-13
143;-5
144;3
145;1
146;-1
147;5
148;5
149;1
150;-3
151;-3
152;1
153;-3
154;-1
155;9
156;-3
157;3
158;1
159;3
160;7
161;9
162;-3
163;-5
164;-1
165;-7
166;1
167;-1
168;5
169;-1
170;-1
171;-3
172;9
173;7
174;-3
175;3
176;1
177;3
178;-5
179;-3
180;-11
181;7
182;5
183;1
184;1
185;1
186;1
187;7
188;1
189;3
190;5
191;-1
192;1
193;-5
194;1
195;-7
196;-5
197;-1
198;5
199;1
200;-5
201;-3
202;-1
203;-3
204;-3
205;-1
206;1
207;3
208;-3
209;-11
210;-1
211;-3
212;-1
213;5
214;-7
215;-3
216;1
217;-1
218;-1
219;-5
220;3
221;1
222;1
223;7
224;1
225;1
226;1
227;5
228;3
229;-9
230;-1
231;9
232;1
233;9
234;1
235;-1
236;5
237;1
238;3
239;-1
240;-5
241;-5
242;5
243;-1
244;1
245;-7
246;3
247;-1
248;1
249;1
250;-1
251;1
252;7
253;-5
254;5
255;9
256;-7
257;-1
258;-7
259;3
260;5
261;7
262;-3
263;-9
264;-1
265;3
266;7
267;1
268;5
269;-1
270;-3
271;-5
272;1
273;-11
274;7
275;-5
276;-9
277;-5
278;-3
279;-1
280;1
281;-9
282;3
283;9
284;1
285;-3
286;7
287;-3
288;3
289;-1
290;-1
291;9
292;-3
