indice	peso
0;0
1;-3
2;3
3;1
4;3
5;7
6;-7
7;5
8;1
9;-5
10;1
11;-5
12;1
13;1
14;-3
15;7
16;3
17;3
18;3
19;1
20;3
21;-3
22;1
23;-3
24;-1
25;-9
26;-1
27;3
28;-7
29;-5
30;1
31;-1
32;3
33;5
34;5
35;-7
36;7
37;-1
38;5
39;1
40;3
41;3
42;-5
43;1
44;3
45;-5
46;1
47;-1
48;-5
49;1
50;3
51;-3
52;-7
53;-5
54;-3
55;3
56;3
57;1
58;-5
59;-3
60;-3
61;-1
62;1
63;-5
64;-15
65;3
66;-1
67;5
68;1
69;9
70;3
71;1
72;-9
73;1
74;-3
75;-1
76;-5
77;-5
78;-1
79;-5
80;3
81;-7
82;7
83;1
84;-7
85;-1
86;-3
87;-3
88;-1
89;3
90;7
91;-3
92;3
93;-1
94;-5
95;1
96;-5
97;-1
98;3
99;1
100;1
101;5
102;-5
103;1
104;3
105;5
106;1
107;-5
108;3
109;-7
110;5
111;-3
112;-3
113;-3
114;9
115;-3
116;-1
117;7
118;-3
119;5
120;-5
121;-3
122;1
123;-7
124;1
125;3
126;-1
127;1
128;1
129;-5
130;1
131;-9
132;-5
133;-3
134;1
135;5
136;7
137;1
138;-9
139;3
140;-1
141;5
142;1
143;-3
144;5
145;-1
146;1
147;3
148;-5
149;-5
150;1
151;-1
152;1
153;-5
154;-1
155;1
156;-5
157;-1
158;-5
159;-1
160;-5
161;-1
162;-7
163;1
164;-1
165;1
166;1
167;1
168;-1
169;-11
170;-1
171;7
172;-5
173;1
174;1
175;5
176;1
177;5
178;1
179;5
180;3
181;-3
182;-1
183;1
184;-5
185;3
186;-3
187;-3
188;-3
189;7
190;11
191;-5
192;-1
193;1
194;-3
195;-1
196;-1
197;-3
198;-9
199;5
200;-7
201;3
202;-3
203;1
204;7
205;1
206;-9
207;3
208;3
209;-1
210;-5
211;-1
212;-3
213;1
214;13
215;3
216;3
217;3
218;-1
219;1
220;-5
221;-1
222;3
223;3
224;9
225;-3
226;1
227;-1
228;-3
229;1
230;-1
231;5
232;9
233;-3
234;9
235;5
236;-1
237;-3
238;3
239;-3
240;3
241;-7
242;1
243;3
244;-3
245;1
246;-3
247;9
248;1
249;5
250;-3
251;-1
252;9
253;7
254;-7
255;1
256;-5
257;-5
258;-11
259;-1
260;-5
261;3
262;-1
263;1
264;-5
265;-5
266;-3
267;1
268;-3
269;-3
270;-5
271;1
272;1
273;5
274;-3
275;-5
276;5
277;-1
278;-1
279;-3
280;-5
281;-5
282;3
283;-1
284;-1
285;5
286;9
287;-1
288;-5
289;1
290;-3
