indice	peso
0;0
1;-1
2;-7
3;-3
4;5
5;-5
6;5
7;-5
8;-5
9;3
10;1
11;-5
12;-1
13;5
14;-1
15;3
16;-5
17;1
18;3
19;-1
20;-3
21;11
22;3
23;1
24;-1
25;-3
26;7
27;-1
28;3
29;-1
30;5
31;-5
32;-5
33;-3
34;3
35;3
36;-3
37;-3
38;5
39;-5
40;1
41;3
42;-1
43;7
44;3
45;-3
46;5
47;3
48;1
49;7
50;-1
51;9
52;-1
53;-3
54;3
55;-5
56;1
57;7
58;1
59;-7
60;7
61;-1
62;7
63;7
64;3
65;-1
66;-7
67;-1
68;3
69;-9
70;1
71;-5
72;1
73;-5
74;-1
75;-5
76;5
77;-1
78;-3
79;3
80;-7
81;3
82;-11
83;1
84;-7
85;-3
86;-5
87;5
88;-9
89;3
90;1
91;5
92;-3
93;3
94;-1
95;-1
96;1
97;7
98;1
99;-3
100;1
101;3
102;-1
103;5
104;1
105;-7
106;7
107;3
108;1
109;3
110;-1
111;-1
112;7
113;3
114;-5
115;1
116;-3
117;-11
118;-1
119;3
120;-3
121;1
122;-7
123;-3
124;-1
125;-3
126;3
127;3
128;5
129;-3
130;7
131;-1
132;-9
133;-3
134;1
135;3
136;3
137;3
138;-1
139;-3
140;7
141;-5
142;-3
143;-7
144;7
145;-3
146;7
147;5
148;-1
149;-7
150;5
151;3
152;9
153;-3
154;-3
155;1
156;5
157;5
158;-3
159;3
160;-3
161;3
162;1
163;3
164;3
165;3
166;-3
167;1
168;-5
169;5
170;-1
171;-11
172;1
173;-1
174;-3
175;1
176;1
177;-1
178;-1
179;11
180;-5
181;-3
182;-1
183;-9
184;-1
185;1
186;-1
187;1
188;3
189;-3
190;1
191;-3
192;7
193;1
194;3
195;3
196;3
197;5
198;-1
199;3
200;1
201;-3
202;-1
203;7
204;5
205;-5
206;-1
207;1
208;3
209;1
210;-1
211;5
212;3
213;1
214;1
215;-11
216;-5
217;5
218;1
219;-1
220;5
221;7
222;-3
223;7
224;-1
225;3
226;1
227;3
228;1
229;1
230;5
231;5
232;-3
233;-7
234;9
235;-1
236;-7
237;-1
238;-7
239;-1
240;-1
241;-1
242;-5
243;3
244;7
245;-3
246;-5
247;1
248;1
249;-5
250;-1
251;1
252;-5
253;3
254;3
255;3
256;1
257;-3
258;9
259;-3
260;-1
261;1
262;3
263;-9
264;-1
265;-5
266;5
267;7
268;-1
269;3
270;1
271;3
272;-1
273;7
274;3
275;7
276;3
277;-5
278;-1
279;3
280;13
281;3
282;-7
283;-1
284;3
285;3
286;1
287;7
288;-1
289;9
290;3
291;3
292;-1
293;-1
294;-5
295;5
296;-5
297;-1
298;-7
299;3
300;-7
301;1
302;1
303;1
304;-5
305;1
306;1
307;3
308;-1
309;-1
310;-3
311;7
312;1
313;3
314;7
315;5
316;-5
317;-5
318;-3
319;3
320;-3
321;13
322;-3
323;5
324;5
325;3
326;-1
327;-3
328;1
329;-5
330;-1
331;5
332;-1
333;11
334;-7
335;7
336;1
337;-3
338;5
339;-3
340;-7
341;1
342;3
343;-1
344;9
345;-1
346;11
347;7
348;3
349;1
350;5
351;-7
352;-5
353;-1
354;3
355;-3
356;1
357;1
358;5
359;5
360;-5
361;3
362;1
363;-3
364;-5
365;5
366;-5
367;3
368;1
369;5
370;3
371;-1
372;7
373;-1
374;3
375;3
376;-1
377;-5
378;1
379;1
380;1
381;-1
382;-1
383;-3
384;-1
385;5
386;3
387;-3
388;-11
389;1
390;-3
391;-7
392;-5
393;-1
394;-3
395;-5
396;1
397;-3
398;1
399;1
400;-3
401;3
402;-1
403;5
404;1
405;1
406;1
407;-5
408;1
409;3
410;3
411;-5
412;1
413;7
414;3
415;1
416;-3
417;-1
418;3
419;7
420;7
421;5
422;-5
423;5
424;-5
425;-3
426;1
427;5
428;1
429;7
430;3
431;5
432;-1
433;-3
434;1
435;-1
436;1
437;1
438;-1
439;-1
440;5
441;-3
442;-1
443;1
444;-9
445;-1
446;5
447;9
448;-1
449;5
450;-7
451;-1
452;-1
453;-1
454;-3
455;-3
456;-1
457;-3
458;3
459;-5
460;-1
461;5
462;-1
463;1
464;1
465;7
466;-3
467;5
468;5
469;7
470;-3
471;1
472;-1
473;1
474;1
475;5
476;-7
477;1
478;-7
479;5
480;-3
481;-7
482;-5
483;1
484;5
485;7
486;-5
487;-1
488;1
489;3
490;5
491;-1
492;-1
493;-9
494;-5
495;-1
496;-3
497;1
498;-1
499;3
500;5
501;1
502;-1
503;13
504;1
505;1
506;1
507;5
508;-3
509;3
510;5
511;-5
512;5
513;-3
514;-5
515;-5
516;-1
517;-1
518;3
519;1
520;-1
521;1
522;-1
523;-3
524;1
525;-1
526;-1
527;-3
528;5
529;3
530;1
531;1
532;-3
533;1
534;5
535;1
536;1
537;-7
538;9
539;-1
540;-3
541;-7
542;-1
543;1
544;3
545;3
546;7
547;-9
548;1
549;-1
550;1
551;-3
552;1
553;-7
554;3
555;-5
556;-1
557;-3
558;3
559;-3
560;3
561;3
562;1
563;-1
564;7
565;-3
566;3
567;3
568;1
569;5
570;-1
571;-7
572;5
573;7
574;5
575;-3
576;-3
577;-5
578;3
579;3
580;3
581;5
582;-1
583;-1
584;1
585;-1
586;1
587;-5
588;3
589;3
590;1
591;1
592;3
593;-1
594;7
595;3
596;11
597;-5
598;7
599;-1
600;-1
601;3
602;-3
603;3
604;-1
605;1
606;1
607;-7
608;7
609;9
610;1
611;-5
612;7
613;-3
614;3
615;5
616;-3
617;5
618;-3
619;-3
620;-1
621;3
622;-1
623;-3
624;-1
625;-1
626;0
627;1
628;-7
629;-11
630;-1
631;1
632;3
633;-1
634;-1
635;1
636;3
637;3
638;5
639;-1
640;-5
641;-1
642;1
643;-1
644;7
645;1
646;-1
647;-1
648;-3
649;-1
650;1
651;-5
652;7
653;3
654;3
655;-3
656;11
657;3
658;-7
659;-1
660;3
661;1
662;1
663;1
664;7
665;1
666;-1
667;3
668;3
669;3
670;1
671;-3
672;-5
673;1
674;-5
675;-5
676;-7
677;-1
678;-3
679;3
680;3
681;-3
682;7
683;-3
684;5
685;3
686;11
687;3
688;-1
689;-1
690;-1
691;5
692;-5
693;3
694;-1
695;-3
696;3
697;-3
698;-5
699;-5
700;3
701;-3
702;-5
703;5
704;7
705;-7
706;-1
707;1
708;-3
709;1
710;1
711;3
712;-3
713;7
714;-5
715;1
716;5
717;-7
718;11
719;-5
720;-9
721;-3
722;3
723;5
724;-3
725;-3
726;3
727;3
728;5
729;5
730;-3
731;-5
732;3
733;-3
734;-5
735;7
736;-5
737;-1
738;3
739;7
740;1
741;5
742;5
743;-1
744;7
745;-3
746;1
747;-3
748;1
749;-1
750;1
751;3
752;-5
753;-3
754;-3
755;-5
756;3
757;-1
758;1
759;-3
760;3
761;3
762;3
763;3
764;1
765;-1
766;3
767;-3
768;5
769;3
770;-3
771;3
772;-3
773;-1
774;-3
775;1
776;-1
777;-7
778;-3
779;9
780;5
781;-3
782;5
783;5
784;3
785;-3
786;3
787;-3
788;7
789;-1
790;3
791;-3
792;-3
793;-1
794;-3
795;3
796;5
797;1
798;-1
799;1
800;-3
801;-7
802;-1
803;-1
804;3
805;7
806;-7
807;3
808;3
809;7
810;-3
811;3
812;5
813;3
814;1
815;-3
816;-3
817;7
818;-7
819;7
820;-1
821;3
822;-3
823;-1
824;-5
825;-7
826;1
827;7
828;-5
829;-3
830;-1
831;-5
832;5
833;-5
834;1
835;3
836;1
837;11
838;1
839;-11
840;5
841;7
842;1
843;1
844;3
845;-7
846;-5
847;1
848;3
849;3
850;11
851;1
852;-1
853;-3
854;1
855;9
856;-3
857;1
858;5
859;9
860;-1
861;5
862;3
863;5
864;-1
865;-1
866;-1
867;3
868;-9
869;-5
870;5
871;-1
872;1
873;5
874;7
875;-5
876;9
877;3
878;-1
879;-5
880;3
881;-3
882;1
883;-7
884;-3
885;3
886;1
887;-1
888;-5
889;3
890;3
891;-3
892;3
893;7
894;-9
895;5
896;-5
897;-5
898;-1
899;3
900;-1
901;7
902;-1
903;-1
904;11
905;1
906;-1
907;-3
908;7
909;7
910;-1
911;1
912;-9
913;7
914;5
915;-5
916;-9
917;-1
918;7
919;-1
920;-3
921;7
922;-1
923;5
924;-1
925;-7
926;-3
927;1
928;-3
929;-9
930;-3
931;-3
932;-5
933;3
934;-5
935;1
936;-1
937;1
938;3
939;7
940;5
941;-1
942;3
943;1
944;-1
945;9
946;1
947;-3
948;1
949;-3
950;3
951;3
952;1
953;1
954;-5
955;-1
956;-7
957;-1
958;-5
959;1
960;-1
961;-11
962;1
