indice	peso
0;0
1;1
2;5
3;1
4;-11
5;-11
6;-1
7;-1
8;3
9;-1
10;-9
11;-3
12;5
13;9
14;7
15;-1
16;-3
17;-1
18;-1
19;1
20;3
21;5
22;-1
23;5
24;5
25;-5
26;-1
27;3
28;-1
29;7
30;11
31;-7
32;-5
33;-1
34;-5
35;1
36;1
37;1
38;-9
39;-1
40;1
41;1
42;1
43;-5
44;-5
45;-9
46;-5
47;5
48;1
49;-5
50;-3
51;-1
52;-3
53;7
54;7
55;-3
56;-1
57;-1
58;-1
59;5
60;-1
61;3
62;1
63;3
64;-7
65;-1
66;-5
67;7
68;3
69;-1
70;5
71;1
72;5
73;7
74;-3
75;3
76;-9
77;1
78;1
79;-3
80;1
81;7
82;3
83;1
84;3
85;3
86;3
87;5
88;3
89;9
90;-1
91;3
92;-3
93;5
94;-11
95;-5
96;3
97;-3
98;-3
99;-1
100;3
101;7
102;3
103;-7
104;1
105;-5
106;-5
107;3
108;3
109;1
110;1
111;7
112;-5
113;-3
114;9
115;-5
116;1
117;1
118;1
119;-1
120;7
121;-5
122;5
123;-5
124;7
125;3
126;5
127;1
128;1
129;-3
130;1
131;-7
132;1
133;3
134;1
135;5
136;-7
137;3
138;5
139;-3
140;-1
141;3
142;-3
143;-1
144;-1
145;3
146;1
147;5
148;7
149;5
150;3
151;-3
152;-3
153;-1
154;-3
155;5
156;-5
157;-7
158;11
159;-1
160;-1
161;9
162;-3
163;5
164;3
165;-1
166;-5
167;9
168;-1
169;-1
170;3
171;-1
172;5
173;-3
174;-5
175;5
176;-11
177;-11
178;-9
179;3
180;5
181;-5
182;-3
183;-3
184;-7
185;5
186;-1
187;3
188;7
189;3
190;-1
191;-1
192;3
193;-5
194;1
195;-5
196;1
197;-1
198;7
199;3
200;-11
201;7
202;-3
203;-1
204;-1
205;7
206;-1
207;1
208;1
209;-3
210;-3
211;5
212;3
213;-7
214;-7
215;5
216;13
217;-1
218;3
219;1
220;-3
221;-3
222;-3
223;-1
224;-5
225;1
226;3
227;1
228;7
229;3
230;-1
231;-5
232;3
233;-5
234;3
235;-1
236;5
237;1
238;3
239;-5
240;-7
241;1
242;-1
243;1
244;-5
245;3
246;1
247;7
248;-3
249;3
250;3
251;7
252;-7
253;1
254;11
255;9
256;3
257;1
258;-1
259;5
260;5
261;5
262;-9
263;5
264;-3
265;-3
266;1
267;3
268;1
269;-5
270;5
271;-9
272;-1
273;-7
274;3
275;-5
276;3
277;5
278;5
279;-3
280;9
281;-3
282;1
283;-5
284;-1
285;5
286;-11
287;5
288;-3
289;-3
290;1
291;1
292;1
293;-9
294;-3
295;3
296;-1
297;-1
298;3
299;3
300;-3
301;-1
302;7
303;-3
304;3
305;3
306;-9
307;-9
308;1
309;-1
310;1
311;9
312;-5
313;-3
314;3
315;1
316;7
317;9
318;-1
319;-7
320;1
321;-1
322;-5
323;1
324;1
325;5
326;3
327;7
328;1
329;1
330;-3
331;-3
332;-5
333;-7
334;-5
335;5
336;3
337;1
338;7
339;-1
340;-5
341;-1
342;-3
343;-5
344;5
345;5
346;-3
347;5
348;-3
349;-7
350;5
351;-11
352;1
353;1
354;-5
355;-5
356;7
357;-5
358;-3
359;-1
360;-1
361;-7
362;1
363;1
364;-1
365;3
366;-7
367;5
368;3
369;3
370;1
371;-3
372;-3
373;-3
374;-1
375;1
376;9
377;-3
378;1
379;-1
380;-1
381;3
382;-3
383;-1
384;-3
385;-3
386;-5
387;-3
388;1
389;11
390;-1
391;-5
392;7
393;-7
394;1
395;3
396;9
397;-3
398;1
399;1
400;3
401;-11
402;3
403;-1
404;-11
405;1
406;-1
407;3
408;1
409;5
410;-3
411;5
412;1
413;3
414;-7
415;5
416;-3
417;-1
418;-1
419;5
420;3
421;-5
422;1
423;-9
424;-1
425;-5
426;-5
427;-1
428;3
429;1
430;-1
431;-7
432;-3
433;3
434;5
435;5
436;-1
437;-1
438;7
439;-1
440;-3
441;1
442;1
443;3
444;1
445;1
446;1
447;-1
448;5
449;9
450;1
451;1
452;1
453;3
454;5
455;-1
456;-3
457;7
458;1
459;-5
460;3
461;5
462;1
463;1
464;5
465;-1
466;-3
467;-9
468;-1
469;-5
470;5
471;-5
472;3
473;-1
474;-1
475;-9
476;-1
477;-1
478;-1
479;3
480;3
481;-5
482;7
483;3
484;3
485;-3
486;7
487;-1
488;5
489;-3
490;-1
491;3
492;-1
493;-5
494;-3
495;5
496;-3
497;-3
498;1
499;-3
500;1
501;-3
502;1
503;1
504;-7
505;9
506;5
507;5
508;1
509;-3
510;-3
511;-5
512;1
513;-3
514;-1
515;-3
516;3
517;-7
518;3
519;-3
520;3
521;1
522;-7
523;5
524;5
525;5
526;3
527;3
528;-9
529;5
530;-1
531;-1
532;-3
533;9
534;-7
535;-1
536;3
537;5
538;9
539;-3
540;-1
541;1
542;-1
543;-3
544;3
545;-5
546;1
547;-7
548;-3
549;-3
550;-1
551;1
552;7
553;11
554;-7
555;-5
556;5
557;1
558;-7
559;-7
560;7
561;-5
562;3
563;5
564;-5
565;1
566;-1
567;-7
568;1
569;7
570;3
571;-1
572;-3
573;-9
574;7
575;1
576;-3
577;-5
578;5
579;-3
580;1
581;-5
582;3
583;5
584;-3
585;-5
586;-1
587;5
588;1
589;5
590;-5
591;1
592;-1
593;-5
594;1
595;1
596;-3
597;-3
598;1
599;1
600;-1
601;7
602;-3
603;9
604;-1
605;-5
606;1
607;1
608;-7
609;-3
610;5
611;3
612;1
613;5
614;-3
615;-5
616;7
617;3
618;1
619;-3
620;-3
621;1
622;-1
623;5
624;-5
625;1
626;0
627;-1
628;3
629;-5
630;-5
631;1
632;1
633;5
634;-3
635;-3
636;-13
637;3
638;7
639;1
640;1
641;-5
642;1
643;5
644;-5
645;-3
646;-5
647;1
648;7
649;3
650;-7
651;1
652;5
653;1
654;-3
655;1
656;7
657;5
658;-3
659;1
660;3
661;-1
662;3
663;1
664;1
665;3
666;11
667;3
668;-3
669;5
670;-7
671;-7
672;-5
673;3
674;-3
675;3
676;5
677;-5
678;1
679;-3
680;-1
681;1
682;1
683;-3
684;-5
685;5
686;-3
687;-5
688;5
689;3
690;1
691;1
692;5
693;5
694;-3
695;-5
696;3
697;-5
698;-3
699;7
700;9
701;1
702;11
703;-5
704;7
705;3
706;-3
707;5
708;-1
709;5
710;-11
711;-7
712;-5
713;5
714;3
715;-3
716;-3
717;-5
718;3
719;3
720;9
721;-7
722;-9
723;-1
724;1
725;5
726;1
727;5
728;7
729;-5
730;1
731;1
732;9
733;5
734;-1
735;3
736;-3
737;-3
738;3
739;-1
740;-7
741;-1
742;-5
743;-1
744;1
745;9
746;5
747;-5
748;5
749;1
750;5
751;-1
752;3
753;-5
754;-1
755;7
756;-1
757;-1
758;9
759;7
760;7
761;-1
762;1
763;3
764;-1
765;5
766;-3
767;3
768;-3
769;-7
770;1
771;7
772;3
773;-7
774;-1
775;-3
776;-1
777;-1
778;5
779;-1
780;3
781;-3
782;-1
783;5
784;-11
785;5
786;-1
787;3
788;-1
789;1
790;1
791;-3
792;-1
793;-3
794;-7
795;5
796;1
797;-1
798;3
799;5
800;3
801;-9
802;-1
803;-7
804;9
805;3
806;-7
807;-1
808;-5
809;-1
810;7
811;5
812;1
813;-3
814;-3
815;1
816;5
817;1
818;1
819;-5
820;1
821;-1
822;-3
823;-3
824;-3
825;-1
826;5
827;-1
828;-3
829;-3
830;1
831;-7
832;3
833;3
834;-9
835;-1
836;3
837;-3
838;3
839;7
840;3
841;-1
842;1
843;1
844;-1
845;3
846;7
847;-1
848;-3
849;1
850;3
851;1
852;-1
853;5
854;1
855;1
856;1
857;1
858;5
859;5
860;-3
861;3
862;-9
863;5
864;1
865;3
866;-1
867;1
868;-5
869;-3
870;1
871;3
872;1
873;-5
874;-3
875;-3
876;1
877;-1
878;3
879;-3
880;-5
881;5
882;3
883;1
884;7
885;3
886;3
887;-3
888;-5
889;-1
890;-9
891;-1
892;5
893;-5
894;-3
895;-5
896;1
897;-3
898;7
899;1
900;-3
901;-7
902;-1
903;-1
904;3
905;7
906;-5
907;-1
908;1
909;-3
910;3
911;-1
912;-5
913;-5
914;-1
915;-9
916;7
917;-5
918;5
919;-5
920;5
921;1
922;5
923;-3
924;-3
925;-5
926;1
927;-3
928;7
929;1
930;5
931;1
932;1
933;-1
934;1
935;3
936;3
937;1
938;-1
939;9
940;-5
941;1
942;-1
943;-3
944;-5
945;-5
946;1
947;5
948;-5
949;7
950;3
951;-7
952;5
953;7
954;3
955;3
956;-1
957;5
958;-1
959;1
960;3
961;-3
